"","policy_id","exposure","driver_age","vehicle_age","gender","car_type","region","no_claim_discount","claim_count","avg_claim_sev","total_claim_cost"
"10872",10872,0.586410141782835,46,2.8,"F","SUV","Rural","60%",0,0,0
"10873",10873,0.667429245775566,41,4.6,"F","Luxury","Metro","0%",0,0,0
"10874",10874,0.724841437418945,34,0.6,"F","Commercial","Suburban","40%",0,0,0
"10875",10875,0.866903228336014,29,0.6,"M","Sedan","Suburban","60%",0,0,0
"10876",10876,0.992620244505815,50,0.2,"M","SUV","Suburban","60%",0,0,0
"10877",10877,0.989143907325342,30,12.1,"F","Commercial","Metro","40%",0,0,0
"10878",10878,0.741935203201137,51,14.1,"F","Luxury","Metro","40%",0,0,0
"10879",10879,0.960117895156145,41,5.4,"F","SUV","Suburban","20%",0,0,0
"10880",10880,0.532630704343319,46,3.4,"F","SUV","Metro","40%",0,0,0
"10881",10881,0.534137070295401,25,0.1,"M","SUV","Metro","40%",0,0,0
"10882",10882,0.62550675671082,42,2.8,"M","Sedan","Metro","60%",0,0,0
"10883",10883,0.822743220836855,44,10.1,"M","Sedan","Metro","40%",0,0,0
"10884",10884,0.867409782018512,62,0.4,"M","Sedan","Suburban","0%",0,0,0
"10885",10885,0.572900434141047,53,0.9,"F","Sedan","Suburban","60%",0,0,0
"10886",10886,0.92578017374035,37,0.2,"M","Commercial","Suburban","40%",0,0,0
"10887",10887,0.703731057350524,66,0.7,"F","Commercial","Suburban","40%",0,0,0
"10888",10888,0.698215914540924,28,2.9,"F","Sedan","Metro","60%",0,0,0
"10889",10889,0.686088902875781,46,6.5,"M","SUV","Suburban","0%",0,0,0
"10890",10890,0.856194594874978,46,0.3,"M","Sedan","Metro","40%",0,0,0
"10891",10891,0.639585370430723,54,3.7,"F","SUV","Metro","20%",0,0,0
"10892",10892,0.958304913132451,48,5.3,"F","Sedan","Suburban","20%",0,0,0
"10893",10893,0.594730127020739,41,1.2,"M","Luxury","Rural","60%",0,0,0
"10894",10894,0.972336511011235,37,3,"F","Sedan","Suburban","0%",0,0,0
"10895",10895,0.822573245735839,27,3.2,"M","Sedan","Suburban","40%",0,0,0
"10896",10896,0.557354664779268,55,8.3,"F","Sedan","Metro","60%",0,0,0
"10897",10897,0.573993948870338,42,0.9,"M","SUV","Metro","40%",0,0,0
"10898",10898,0.723906004568562,35,5.1,"M","Commercial","Metro","60%",0,0,0
"10899",10899,0.610706213046797,52,2.2,"F","Sedan","Suburban","0%",0,0,0
"10900",10900,0.764352714992128,51,1.1,"M","SUV","Suburban","20%",0,0,0
"10901",10901,0.738661824143492,45,7.6,"F","Sedan","Suburban","0%",0,0,0
"10902",10902,0.528866929234937,24,12.7,"M","SUV","Suburban","40%",0,0,0
"10903",10903,0.835500023677014,47,4,"F","SUV","Metro","60%",0,0,0
"10904",10904,0.817833701730706,70,1.5,"M","SUV","Rural","40%",0,0,0
"10905",10905,0.586704429821111,26,1.9,"F","Luxury","Metro","40%",0,0,0
"10906",10906,0.766043949057348,36,0.8,"M","Commercial","Metro","20%",0,0,0
"10907",10907,0.884047121857293,55,2.7,"F","Commercial","Metro","20%",1,5141.32589568178,5141.32589568178
"10908",10908,0.898454784764908,44,5.9,"M","Luxury","Metro","0%",0,0,0
"10909",10909,0.547636408125982,47,2.8,"M","Sedan","Rural","60%",0,0,0
"10910",10910,0.52821034216322,46,4.5,"F","Sedan","Suburban","40%",0,0,0
"10911",10911,0.977867016685195,38,0.2,"F","SUV","Metro","0%",0,0,0
"10912",10912,0.607907930971123,48,1.6,"F","Sedan","Suburban","20%",0,0,0
"10913",10913,0.972251871484332,45,7.2,"F","Sedan","Metro","60%",0,0,0
"10914",10914,0.636993990279734,30,0.9,"F","Luxury","Metro","60%",0,0,0
"10915",10915,0.876240668236278,23,8.2,"F","Sedan","Metro","20%",0,0,0
"10916",10916,0.600650082225911,42,4.5,"F","SUV","Metro","40%",0,0,0
"10917",10917,0.878186174086295,18,2.5,"F","Sedan","Suburban","60%",0,0,0
"10918",10918,0.530309944646433,36,6.3,"F","SUV","Metro","0%",0,0,0
"10919",10919,0.880538003519177,41,0.5,"F","Luxury","Suburban","60%",0,0,0
"10920",10920,0.856712508597411,69,2.2,"F","Commercial","Metro","20%",0,0,0
"10921",10921,0.977016554446891,18,4,"F","Sedan","Metro","60%",0,0,0
"10922",10922,0.886082026408985,53,0.5,"M","Sedan","Metro","40%",0,0,0
"10923",10923,0.542457279167138,34,11,"F","Commercial","Metro","40%",0,0,0
"10924",10924,0.610433026449755,20,0.4,"M","Luxury","Suburban","40%",0,0,0
"10925",10925,0.853619045927189,28,3.3,"M","SUV","Suburban","60%",0,0,0
"10926",10926,0.505596916889772,48,1,"F","Luxury","Metro","0%",0,0,0
"10927",10927,0.626197568955831,40,1.8,"M","Sedan","Metro","20%",0,0,0
"10928",10928,0.658318119589239,43,5.8,"M","SUV","Metro","0%",1,930.078382038542,930.078382038542
"10929",10929,0.97147980844602,38,6,"F","Commercial","Metro","60%",0,0,0
"10930",10930,0.61758877558168,41,11.7,"F","Sedan","Suburban","40%",0,0,0
"10931",10931,0.973957684822381,26,4.3,"M","SUV","Suburban","40%",0,0,0
"10932",10932,0.563996507204138,52,4.2,"F","SUV","Rural","60%",0,0,0
"10933",10933,0.674341530073434,55,3,"F","SUV","Metro","20%",0,0,0
"10934",10934,0.574902096064761,50,2.2,"F","Sedan","Suburban","40%",0,0,0
"10935",10935,0.626146433874965,28,2.2,"M","Sedan","Suburban","60%",0,0,0
"10936",10936,0.793971067294478,38,0.1,"M","SUV","Rural","60%",0,0,0
"10937",10937,0.900511423824355,49,4.2,"F","Luxury","Metro","0%",0,0,0
"10938",10938,0.792204927303828,48,2.5,"M","Sedan","Suburban","40%",0,0,0
"10939",10939,0.849383601918817,18,0.7,"F","Sedan","Rural","0%",0,0,0
"10940",10940,0.639190482208505,25,3.6,"F","Commercial","Suburban","40%",0,0,0
"10941",10941,0.722434795112349,34,1.9,"M","Sedan","Metro","0%",0,0,0
"10942",10942,0.760638800333254,22,1.5,"M","Luxury","Suburban","20%",0,0,0
"10943",10943,0.856137967202812,51,2,"M","SUV","Metro","20%",0,0,0
"10944",10944,0.941999568021856,38,2.5,"F","Sedan","Metro","60%",0,0,0
"10945",10945,0.943237282219343,52,1.5,"F","Sedan","Metro","60%",0,0,0
"10946",10946,0.573191968142055,40,4.6,"M","SUV","Metro","40%",0,0,0
"10947",10947,0.844002458034083,56,2,"M","Sedan","Metro","0%",0,0,0
"10948",10948,0.789510231581517,18,9,"M","Sedan","Metro","60%",0,0,0
"10949",10949,0.647790414630435,34,2.9,"F","Sedan","Suburban","60%",0,0,0
"10950",10950,0.93256990192458,52,2.6,"M","SUV","Metro","60%",0,0,0
"10951",10951,0.694930972065777,45,5.6,"F","Sedan","Rural","60%",0,0,0
"10952",10952,0.506847063661553,39,3,"F","Luxury","Suburban","40%",0,0,0
"10953",10953,0.967275587492622,58,0.5,"F","SUV","Metro","20%",0,0,0
"10954",10954,0.828254163265228,38,3.2,"M","SUV","Metro","20%",0,0,0
"10955",10955,0.854065548861399,71,2.5,"M","SUV","Metro","40%",0,0,0
"10956",10956,0.869716518791392,42,0.5,"M","Sedan","Metro","0%",0,0,0
"10957",10957,0.57067814678885,33,1.9,"F","Commercial","Suburban","20%",0,0,0
"10958",10958,0.558981610927731,40,1.3,"M","Sedan","Rural","40%",0,0,0
"10959",10959,0.738148312084377,50,7.8,"M","Sedan","Rural","60%",0,0,0
"10960",10960,0.535234819166362,56,6.1,"M","Commercial","Metro","20%",0,0,0
"10961",10961,0.909178644418716,53,7.5,"M","Commercial","Metro","40%",0,0,0
"10962",10962,0.895146936178207,32,0.2,"F","Sedan","Rural","40%",0,0,0
"10963",10963,0.879629323841073,21,3.6,"M","SUV","Rural","40%",0,0,0
"10964",10964,0.530213691294193,48,4.3,"F","SUV","Suburban","40%",0,0,0
"10965",10965,0.825405247043818,43,3.8,"M","Luxury","Metro","60%",0,0,0
"10966",10966,0.526665202341974,61,3.7,"M","Sedan","Metro","20%",0,0,0
"10967",10967,0.758630528231151,46,7.9,"F","Sedan","Suburban","60%",0,0,0
"10968",10968,0.688319897511974,58,0.6,"F","SUV","Suburban","20%",0,0,0
"10969",10969,0.670340870390646,39,0.3,"F","Commercial","Rural","0%",0,0,0
"10970",10970,0.817370019853115,42,6.6,"M","Sedan","Rural","0%",0,0,0
"10971",10971,0.632183532346971,40,20,"F","Sedan","Metro","20%",0,0,0
"10972",10972,0.720277143176645,59,4,"F","Sedan","Metro","60%",0,0,0
"10973",10973,0.775342157809064,50,0.9,"M","SUV","Suburban","20%",0,0,0
"10974",10974,0.877959421952255,35,4.3,"M","Sedan","Metro","60%",0,0,0
"10975",10975,0.73209032707382,43,0.4,"M","Luxury","Metro","0%",0,0,0
"10976",10976,0.753766361391172,33,3.3,"F","Commercial","Suburban","60%",0,0,0
"10977",10977,0.846528355148621,18,5.2,"F","SUV","Suburban","60%",0,0,0
"10978",10978,0.536975570721552,34,2.5,"M","Luxury","Suburban","60%",0,0,0
"10979",10979,0.643390381359495,37,4.4,"M","SUV","Metro","40%",0,0,0
"10980",10980,0.568417844362557,36,10.5,"F","Sedan","Suburban","40%",0,0,0
"10981",10981,0.566721329232678,51,9.6,"F","Sedan","Suburban","40%",0,0,0
"10982",10982,0.693151032086462,25,6.7,"M","SUV","Suburban","40%",2,3519.97250494274,7039.94500988548
"10983",10983,0.970550019643269,38,1.7,"M","Sedan","Metro","60%",0,0,0
"10984",10984,0.577070025843568,45,2.2,"F","Sedan","Metro","40%",0,0,0
"10985",10985,0.725074304267764,43,11.7,"F","Sedan","Metro","40%",0,0,0
"10986",10986,0.851175532094203,35,16,"F","SUV","Metro","40%",0,0,0
"10987",10987,0.719177483115345,55,1.7,"F","Luxury","Rural","20%",0,0,0
"10988",10988,0.763734433334321,71,2.2,"F","Commercial","Rural","40%",0,0,0
"10989",10989,0.963579763541929,42,0.7,"F","SUV","Suburban","60%",0,0,0
"10990",10990,0.569665765855461,44,1.6,"M","Sedan","Metro","40%",0,0,0
"10991",10991,0.920172095415182,57,8,"F","Sedan","Metro","60%",0,0,0
"10992",10992,0.921776390750892,50,12.9,"M","SUV","Metro","0%",0,0,0
"10993",10993,0.990500303683802,48,6.1,"M","Sedan","Metro","0%",0,0,0
"10994",10994,0.511970539228059,28,1.5,"M","Sedan","Metro","40%",1,11746.5285659871,11746.5285659871
"10995",10995,0.542535499436781,37,8,"M","SUV","Rural","60%",0,0,0
"10996",10996,0.667358989245258,28,6.3,"F","Sedan","Metro","20%",0,0,0
"10997",10997,0.931278039934114,31,0.1,"M","SUV","Rural","20%",0,0,0
"10998",10998,0.529077631770633,31,1.4,"F","Sedan","Metro","40%",0,0,0
"10999",10999,0.631533561856486,52,2.1,"F","SUV","Suburban","60%",0,0,0
"11000",11000,0.586690572905354,25,6,"F","SUV","Suburban","40%",0,0,0
"11001",11001,0.64622250222601,45,0.6,"F","Sedan","Metro","40%",0,0,0
"11002",11002,0.58414295851253,38,1.8,"F","SUV","Metro","60%",0,0,0
"11003",11003,0.937059284537099,45,7.3,"M","Sedan","Suburban","20%",0,0,0
"11004",11004,0.582383270608261,28,5.9,"F","SUV","Metro","20%",0,0,0
"11005",11005,0.939268132322468,50,1.1,"M","Luxury","Metro","20%",0,0,0
"11006",11006,0.927329810918309,45,3.7,"F","Sedan","Metro","60%",0,0,0
"11007",11007,0.752505082637072,49,0.5,"M","Sedan","Suburban","0%",0,0,0
"11008",11008,0.643876745481975,33,2.9,"F","SUV","Suburban","60%",0,0,0
"11009",11009,0.765915537136607,31,1.4,"F","Sedan","Metro","60%",0,0,0
"11010",11010,0.980613835272379,24,1.8,"F","Luxury","Metro","40%",0,0,0
"11011",11011,0.873822567169555,35,4,"M","Sedan","Suburban","40%",0,0,0
"11012",11012,0.587242300622165,33,6,"M","Sedan","Suburban","40%",0,0,0
"11013",11013,0.596256788936444,43,1.7,"F","SUV","Metro","20%",1,5850.5753668227,5850.5753668227
"11014",11014,0.605282583390363,40,1.9,"F","Sedan","Suburban","20%",0,0,0
"11015",11015,0.995531606604345,47,1.1,"F","Commercial","Suburban","40%",0,0,0
"11016",11016,0.991651123855263,49,5.4,"M","Luxury","Metro","0%",0,0,0
"11017",11017,0.662949979654513,42,2.5,"M","Sedan","Metro","20%",0,0,0
"11018",11018,0.715155174722895,50,2.1,"F","Sedan","Rural","40%",0,0,0
"11019",11019,0.854970694053918,56,2.9,"M","SUV","Suburban","40%",0,0,0
"11020",11020,0.714990918990225,49,1.9,"M","Sedan","Metro","20%",0,0,0
"11021",11021,0.633327702642418,53,4.7,"F","Commercial","Metro","60%",0,0,0
"11022",11022,0.806621484458447,58,0.2,"M","Sedan","Suburban","60%",0,0,0
"11023",11023,0.531560509232804,46,4.2,"M","Sedan","Suburban","20%",0,0,0
"11024",11024,0.945510444929823,42,1.9,"F","Sedan","Metro","60%",0,0,0
"11025",11025,0.680441329022869,48,17.6,"F","Sedan","Metro","40%",0,0,0
"11026",11026,0.899921875447035,47,6.6,"F","Sedan","Suburban","40%",0,0,0
"11027",11027,0.620221860473976,43,1.4,"M","Luxury","Metro","60%",0,0,0
"11028",11028,0.706726616830565,35,0.5,"F","Commercial","Metro","20%",0,0,0
"11029",11029,0.729859215789475,49,1.5,"M","SUV","Suburban","20%",0,0,0
"11030",11030,0.606805419549346,33,10.4,"F","Sedan","Suburban","40%",0,0,0
"11031",11031,0.881326343631372,35,1.6,"M","Sedan","Suburban","40%",0,0,0
"11032",11032,0.882467876421288,39,4.4,"M","Commercial","Metro","40%",0,0,0
"11033",11033,0.518550277105533,34,7.7,"M","Sedan","Metro","20%",0,0,0
"11034",11034,0.830091934651136,39,0,"F","SUV","Metro","20%",0,0,0
"11035",11035,0.70581262500491,68,3.1,"M","SUV","Metro","0%",0,0,0
"11036",11036,0.90817197423894,52,7.9,"F","Sedan","Rural","60%",0,0,0
"11037",11037,0.787966011092067,34,9,"F","SUV","Metro","40%",0,0,0
"11038",11038,0.687403879594058,71,4.8,"F","SUV","Suburban","0%",0,0,0
"11039",11039,0.939875879441388,35,4,"F","Commercial","Metro","20%",0,0,0
"11040",11040,0.882715570973232,44,1.1,"F","SUV","Metro","40%",0,0,0
"11041",11041,0.726768264663406,56,0.6,"M","Luxury","Metro","60%",0,0,0
"11042",11042,0.713263926329091,55,3.3,"M","Sedan","Suburban","20%",0,0,0
"11043",11043,0.664419926819392,53,1.4,"M","Sedan","Suburban","40%",1,3388.01206379132,3388.01206379132
"11044",11044,0.643981660017744,33,3,"M","Sedan","Rural","40%",0,0,0
"11045",11045,0.960413996595889,27,3.8,"F","SUV","Metro","40%",0,0,0
"11046",11046,0.637375096906908,58,9.5,"M","Sedan","Rural","20%",0,0,0
"11047",11047,0.625932113616727,41,0.4,"M","SUV","Suburban","40%",0,0,0
"11048",11048,0.906558001996018,45,0.6,"F","SUV","Metro","20%",0,0,0
"11049",11049,0.613927235710435,47,9.3,"F","Sedan","Metro","40%",0,0,0
"11050",11050,0.828657780308276,23,7.1,"F","Sedan","Rural","40%",0,0,0
"11051",11051,0.86011725012213,41,6.4,"F","Luxury","Metro","20%",0,0,0
"11052",11052,0.887840031529777,52,5.9,"F","SUV","Rural","60%",0,0,0
"11053",11053,0.501215943368152,48,8.1,"F","SUV","Metro","0%",0,0,0
"11054",11054,0.830830661579967,56,3.2,"M","SUV","Suburban","40%",0,0,0
"11055",11055,0.55349176202435,37,3.8,"F","Sedan","Rural","60%",0,0,0
"11056",11056,0.699310699477792,41,6.2,"F","Sedan","Rural","60%",0,0,0
"11057",11057,0.561044182279147,42,2.5,"M","SUV","Metro","0%",0,0,0
"11058",11058,0.526617378927767,39,6.3,"F","SUV","Metro","20%",0,0,0
"11059",11059,0.900341790635139,37,12.9,"F","SUV","Metro","60%",0,0,0
"11060",11060,0.731852294644341,31,3.4,"F","Sedan","Metro","40%",0,0,0
"11061",11061,0.675826786085963,39,2.7,"F","Sedan","Metro","40%",0,0,0
"11062",11062,0.917381338076666,27,0.3,"F","Sedan","Metro","20%",0,0,0
"11063",11063,0.952974666259252,26,1.1,"F","Sedan","Suburban","40%",0,0,0
"11064",11064,0.780292712734081,36,2.7,"M","Sedan","Suburban","40%",0,0,0
"11065",11065,0.551406209124252,28,1.4,"F","Sedan","Rural","40%",0,0,0
"11066",11066,0.772335096728057,67,1.5,"M","Sedan","Metro","0%",0,0,0
"11067",11067,0.554158510407433,46,1.3,"M","Commercial","Suburban","60%",0,0,0
"11068",11068,0.6700729127042,52,0,"F","Sedan","Suburban","40%",0,0,0
"11069",11069,0.707935597165488,36,1.8,"F","Luxury","Suburban","40%",0,0,0
"11070",11070,0.843228393699974,25,6.4,"F","SUV","Suburban","40%",0,0,0
"11071",11071,0.797850319533609,37,0.3,"M","SUV","Metro","60%",0,0,0
"11072",11072,0.542436766671017,55,6.1,"F","SUV","Suburban","40%",0,0,0
"11073",11073,0.933215866447426,54,10.2,"M","SUV","Suburban","60%",0,0,0
"11074",11074,0.584161068778485,33,2.7,"F","Luxury","Rural","60%",0,0,0
"11075",11075,0.566161129390821,20,1.6,"F","Sedan","Metro","20%",0,0,0
"11076",11076,0.540939141530544,38,2.1,"F","SUV","Rural","20%",0,0,0
"11077",11077,0.51185250445269,39,5.5,"M","Sedan","Metro","40%",0,0,0
"11078",11078,0.615715938503854,51,4.8,"F","Commercial","Rural","40%",0,0,0
"11079",11079,0.560123730567284,35,4.1,"F","Sedan","Metro","60%",0,0,0
"11080",11080,0.765653172391467,25,4,"M","Luxury","Metro","0%",0,0,0
"11081",11081,0.672395696630701,49,15.5,"F","SUV","Metro","60%",0,0,0
"11082",11082,0.673877269611694,34,3.6,"F","Sedan","Metro","20%",0,0,0
"11083",11083,0.635510072228499,45,2.5,"F","Commercial","Metro","40%",0,0,0
"11084",11084,0.559622227330692,40,1.2,"F","Sedan","Metro","40%",0,0,0
"11085",11085,0.597136019612662,37,0.2,"M","Sedan","Metro","0%",0,0,0
"11086",11086,0.666793972835876,45,3.7,"M","Sedan","Metro","20%",0,0,0
"11087",11087,0.51094210462179,47,5.6,"F","SUV","Metro","60%",0,0,0
"11088",11088,0.793218676000834,32,1.9,"F","Sedan","Suburban","20%",0,0,0
"11089",11089,0.980940449982882,39,2.6,"M","Commercial","Metro","40%",0,0,0
"11090",11090,0.94900201971177,54,3.5,"F","Sedan","Metro","20%",0,0,0
"11091",11091,0.549789434182458,39,3.1,"M","SUV","Metro","40%",0,0,0
"11092",11092,0.644780877511948,26,2.5,"M","SUV","Metro","60%",1,1582.3471318081,1582.3471318081
"11093",11093,0.50873814302031,29,7.8,"F","SUV","Suburban","60%",0,0,0
"11094",11094,0.587345538777299,50,10,"M","Sedan","Metro","40%",1,7024.02920991953,7024.02920991953
"11095",11095,0.733992056339048,37,2.5,"M","SUV","Metro","0%",0,0,0
"11096",11096,0.790656273951754,44,0.3,"F","Sedan","Suburban","20%",0,0,0
"11097",11097,0.546689257840626,59,6.8,"M","Luxury","Metro","20%",0,0,0
"11098",11098,0.916965206852183,55,5.2,"M","Sedan","Suburban","60%",0,0,0
"11099",11099,0.833352550049312,43,2,"F","Luxury","Suburban","40%",0,0,0
"11100",11100,0.864333132863976,39,0.4,"M","SUV","Suburban","60%",0,0,0
"11101",11101,0.883353597484529,45,6.9,"M","Sedan","Suburban","40%",0,0,0
"11102",11102,0.758711328147911,35,0.6,"F","SUV","Rural","0%",0,0,0
"11103",11103,0.804625620483421,44,5.1,"M","Luxury","Suburban","0%",0,0,0
"11104",11104,0.742196924053133,53,6.2,"F","SUV","Metro","40%",0,0,0
"11105",11105,0.814664006233215,35,0.7,"F","SUV","Metro","40%",0,0,0
"11106",11106,0.870847014244646,52,4.7,"F","SUV","Metro","20%",0,0,0
"11107",11107,0.624324942706153,52,2.3,"M","Sedan","Metro","20%",0,0,0
"11108",11108,0.791627687169239,50,0.2,"F","Commercial","Metro","0%",0,0,0
"11109",11109,0.583663634723052,49,0.7,"M","Sedan","Metro","60%",0,0,0
"11110",11110,0.711784779909067,37,1.4,"M","SUV","Metro","40%",0,0,0
"11111",11111,0.550327352015302,52,0.2,"F","SUV","Metro","40%",0,0,0
"11112",11112,0.809758412884548,48,12.7,"F","SUV","Rural","40%",0,0,0
"11113",11113,0.881128641311079,18,0.4,"F","Sedan","Rural","0%",0,0,0
"11114",11114,0.743138948222622,46,2.7,"F","SUV","Metro","40%",0,0,0
"11115",11115,0.949926821514964,48,2.3,"M","Sedan","Suburban","20%",1,1149.73742848663,1149.73742848663
"11116",11116,0.948056276538409,46,5.9,"F","SUV","Suburban","0%",0,0,0
"11117",11117,0.942078681779094,41,1.1,"M","Sedan","Suburban","20%",0,0,0
"11118",11118,0.631463372032158,49,0.4,"M","Sedan","Suburban","40%",0,0,0
"11119",11119,0.957820015959442,36,11.9,"M","SUV","Rural","0%",0,0,0
"11120",11120,0.501647593686357,56,10.7,"M","Sedan","Metro","40%",0,0,0
"11121",11121,0.931063389289193,47,2.3,"F","Sedan","Rural","60%",0,0,0
"11122",11122,0.968479187227786,37,3.6,"F","Luxury","Metro","60%",0,0,0
"11123",11123,0.914969055913389,51,3.2,"M","SUV","Suburban","40%",0,0,0
"11124",11124,0.935871730325744,57,0.4,"M","SUV","Metro","40%",0,0,0
"11125",11125,0.638181082205847,33,2,"M","SUV","Metro","20%",0,0,0
"11126",11126,0.797864535008557,32,2.4,"M","Commercial","Suburban","40%",0,0,0
"11127",11127,0.90959589893464,33,0.2,"M","SUV","Rural","40%",0,0,0
"11128",11128,0.529233289766125,21,1.9,"M","Sedan","Metro","40%",0,0,0
"11129",11129,0.806259901146404,39,1.3,"M","Sedan","Rural","20%",0,0,0
"11130",11130,0.835595316835679,24,1.5,"F","SUV","Metro","20%",0,0,0
"11131",11131,0.720286678057164,55,1.7,"M","Sedan","Metro","20%",0,0,0
"11132",11132,0.7011832697317,47,1.3,"M","Sedan","Suburban","40%",0,0,0
"11133",11133,0.682012717821635,38,0.9,"F","SUV","Metro","40%",0,0,0
"11134",11134,0.563850260688923,31,7.4,"F","SUV","Metro","60%",0,0,0
"11135",11135,0.572116484981962,49,2.3,"M","Sedan","Suburban","20%",0,0,0
"11136",11136,0.77528851153329,47,5.4,"F","Sedan","Metro","40%",0,0,0
"11137",11137,0.643139993888326,39,4.6,"F","Commercial","Metro","60%",0,0,0
"11138",11138,0.733410701388493,59,1.4,"M","Sedan","Suburban","20%",0,0,0
"11139",11139,0.724834140040912,23,1.3,"M","Sedan","Suburban","20%",0,0,0
"11140",11140,0.732734488905407,42,8.8,"M","Sedan","Suburban","40%",0,0,0
"11141",11141,0.83399565925356,44,1.4,"F","Sedan","Suburban","60%",0,0,0
"11142",11142,0.522060627466999,49,6.6,"F","SUV","Suburban","20%",0,0,0
"11143",11143,0.713612411520444,30,13.6,"M","SUV","Metro","20%",1,12838.9607098462,12838.9607098462
"11144",11144,0.646841847221367,52,8,"M","SUV","Suburban","40%",0,0,0
"11145",11145,0.791355909896083,37,0.1,"M","Sedan","Suburban","60%",0,0,0
"11146",11146,0.755424138740636,50,0.5,"M","Sedan","Rural","40%",0,0,0
"11147",11147,0.960695360670798,37,1,"M","SUV","Metro","40%",0,0,0
"11148",11148,0.639646866242401,30,1.7,"M","Sedan","Suburban","0%",1,2344.18110015605,2344.18110015605
"11149",11149,0.788425886654295,28,0,"F","SUV","Metro","0%",0,0,0
"11150",11150,0.609869941836223,55,1.9,"F","Sedan","Metro","60%",0,0,0
"11151",11151,0.538142378907651,42,9.3,"F","SUV","Metro","40%",0,0,0
"11152",11152,0.940327188000083,28,0.7,"M","Sedan","Suburban","20%",0,0,0
"11153",11153,0.711749998270534,41,0.3,"F","Sedan","Metro","60%",0,0,0
"11154",11154,0.977082012919709,33,19.1,"M","Sedan","Metro","0%",0,0,0
"11155",11155,0.894758634734899,27,4.9,"M","Sedan","Suburban","20%",0,0,0
"11156",11156,0.643284495687112,45,3.3,"M","Sedan","Metro","60%",0,0,0
"11157",11157,0.563958102487959,35,10.7,"F","Sedan","Metro","40%",0,0,0
"11158",11158,0.833097307244316,33,9.7,"M","Sedan","Metro","20%",0,0,0
"11159",11159,0.755018413881771,55,5.1,"M","SUV","Metro","0%",0,0,0
"11160",11160,0.590854031965137,44,0.5,"F","Sedan","Rural","0%",0,0,0
"11161",11161,0.930904941051267,46,1,"M","Sedan","Metro","40%",0,0,0
"11162",11162,0.95378192292992,59,1.8,"M","SUV","Metro","40%",0,0,0
